,id,latitude,longitude,track_id,time
15620,17045,-10.91857358,-37.07714628,38016,2015-06-03 14:49:33
15630,17055,-10.91849581,-37.07560609,38016,2015-06-03 14:51:30
15640,17065,-10.91846788,-37.07518662,38016,2015-06-03 14:53:27
15650,17075,-10.91850091,-37.07242262,38016,2015-06-03 14:55:24
15660,17085,-10.91870279,-37.07057656,38016,2015-06-03 14:57:23
15670,17095,-10.91880622,-37.0690107,38016,2015-06-03 14:59:21
15680,17105,-10.91866574,-37.06443644,38016,2015-06-03 15:01:36
15690,17115,-10.91863157,-37.05831313,38016,2015-06-03 15:03:42
15700,17125,-10.91854286,-37.05551482,38016,2015-06-03 15:05:34
15710,17135,-10.98210141,-37.06122441,38017,2015-06-05 12:45:54
15720,17145,-10.97950361,-37.06634022,38017,2015-06-05 12:47:02
15730,17155,-10.97640861,-37.07013606,38017,2015-06-05 12:48:07
15740,17165,-10.97140843,-37.06807081,38017,2015-06-05 12:49:22
15750,17175,-10.96663529,-37.06492158,38017,2015-06-05 12:50:23
15760,17185,-10.95777447,-37.06926918,38017,2015-06-05 12:51:27
15770,17195,-10.95095301,-37.06665879,38017,2015-06-05 12:52:31
15780,17205,-10.94452066,-37.06181844,38017,2015-06-05 12:53:35
15790,17215,-10.94079656,-37.05901419,38017,2015-06-05 12:54:52
15800,17225,-10.93714851,-37.05489098,38017,2015-06-05 12:56:00
15810,17235,-10.9327839,-37.05346375,38017,2015-06-05 12:57:15
15820,17245,-10.93258071,-37.05312117,38017,2015-06-05 12:58:22
15830,17255,-10.93343983,-37.05311949,38017,2015-06-05 12:59:37
15840,17265,-10.93344059,-37.0531199,38017,2015-06-05 13:00:43
15850,17275,-10.93366922,-37.05325468,38017,2015-06-05 13:01:55
15860,17285,-10.93371622,-37.05327761,38017,2015-06-05 13:03:00
15870,17295,-10.93378375,-37.05333005,38017,2015-06-05 13:04:06
15880,17305,-10.93406377,-37.05346368,38017,2015-06-05 13:05:14
15890,17315,-10.93413508,-37.05352967,38017,2015-06-05 13:06:29
15900,17325,-10.932996300000001,-37.05601522,38017,2015-06-05 13:07:36
15910,17335,-10.93208549,-37.0580759,38017,2015-06-05 13:08:49
15920,17345,-10.93055024,-37.05729907,38017,2015-06-05 13:09:53
15930,17355,-10.92984371,-37.05504949,38017,2015-06-05 13:11:11
15940,17365,-10.92981842,-37.055040500000004,38017,2015-06-05 13:12:20
15950,17375,-10.93097687,-37.05625257,38017,2015-06-05 13:13:19
15960,17385,-10.93234723,-37.05713625,38017,2015-06-05 13:14:20
15970,17395,-10.93232448,-37.05756396,38017,2015-06-05 13:15:35
15980,17405,-10.93131123,-37.05964794,38017,2015-06-05 13:16:38
15990,17415,-10.93181991,-37.05884994,38017,2015-06-05 13:17:52
16000,17425,-10.93423202,-37.06159915,38017,2015-06-05 13:18:58
16010,17435,-10.934071099999999,-37.06183828,38017,2015-06-05 13:20:09
16020,17445,-10.9340663,-37.06183472,38017,2015-06-05 13:21:16
16030,17455,-10.93455908,-37.06259843,38017,2015-06-05 13:22:22
16040,17465,-10.93479948,-37.06275855,38017,2015-06-05 13:23:24
16050,17475,-10.93611062,-37.06291192,38017,2015-06-05 13:24:26
16060,17485,-10.93629507,-37.06292620000001,38017,2015-06-05 13:25:28
16070,17495,-10.93803302,-37.06342762,38017,2015-06-05 13:26:35
16080,17505,-10.93945257,-37.06306236,38017,2015-06-05 13:27:40
16090,17515,-10.93955572,-37.06329923,38017,2015-06-05 13:28:40
16100,17525,-10.29284478,-36.606311100000006,38018,2015-06-06 02:28:45
16110,17535,-10.97258133,-37.06776971,38019,2015-06-09 04:07:28
16120,17545,-10.96999318,-37.06692273,38019,2015-06-09 04:08:43
16130,17555,-10.96594496,-37.06688872,38019,2015-06-09 04:09:57
16140,17565,-10.96190212,-37.06899529,38019,2015-06-09 04:11:10
16150,17575,-10.96044537,-37.06905976,38019,2015-06-09 04:12:21
16160,17585,-10.95902414,-37.06923411,38019,2015-06-09 04:13:23
16170,17595,-10.95775129,-37.0693018,38019,2015-06-09 04:14:20
16180,17605,-10.9550712,-37.068994,38019,2015-06-09 04:15:35
16190,17615,-10.95070177,-37.06651592,38019,2015-06-09 04:16:45
16200,17625,-10.95029949,-37.06614949,38019,2015-06-09 04:17:54
16210,17635,-10.94882735,-37.07139195,38019,2015-06-09 04:19:00
16220,17645,-10.94578043,-37.07105387,38019,2015-06-09 04:20:07
16230,17655,-10.94434076,-37.06887669,38019,2015-06-09 04:21:16
16240,17665,-10.94377485,-37.06848453,38019,2015-06-09 04:22:32
16250,17675,-10.9438424,-37.06849046,38019,2015-06-09 04:23:42
16260,17685,-10.94383359,-37.06854471,38019,2015-06-09 04:24:48
16270,17695,-10.94412994,-37.06860589,38019,2015-06-09 04:25:58
16280,17705,-10.94423969,-37.06864328,38019,2015-06-09 04:27:13
16290,17715,-10.944239900000001,-37.06864094,38019,2015-06-09 04:28:24
16300,17725,-10.94423866,-37.06864022,38019,2015-06-09 04:29:20
16310,17735,-10.94423838,-37.06863858,38019,2015-06-09 04:30:17
16320,17745,-10.94423766,-37.06863664,38019,2015-06-09 04:31:19
16330,17755,-10.94423755,-37.06863616,38019,2015-06-09 04:32:29
16340,17765,-10.94423764,-37.06863604,38019,2015-06-09 04:33:41
16350,17775,-10.94423741,-37.06863571,38019,2015-06-09 04:34:40
16360,17785,-10.94423689,-37.06863443,38019,2015-06-09 04:35:50
16370,17795,-10.94423634,-37.06863389,38019,2015-06-09 04:36:50
16380,17805,-10.92489332,-37.10369244,38020,2015-06-10 13:51:35
16390,17815,-10.92461333,-37.10366835,38020,2015-06-10 13:52:07
16400,17825,-10.92355261,-37.10260284,38020,2015-06-10 13:52:38
16410,17835,-10.92219178,-37.10206353,38020,2015-06-10 13:53:09
16420,17845,-10.9222859,-37.09982008,38020,2015-06-10 13:53:53
16430,17855,-10.92291792,-37.09613774,38020,2015-06-10 13:54:25
16440,17865,-10.92202949,-37.09273968,38020,2015-06-10 13:55:05
16450,17875,-10.92120347,-37.09055463,38020,2015-06-10 13:55:35
16460,17885,-10.91987826,-37.08710527,38020,2015-06-10 13:56:09
16470,17895,-10.91878546,-37.08084782,38020,2015-06-10 13:56:45
16480,17905,-10.91856273,-37.07628848,38020,2015-06-10 13:57:15
16490,17915,-10.91847811,-37.07488658,38020,2015-06-10 13:57:45
16500,17925,-10.918658800000001,-37.07091993,38021,2015-06-10 13:58:25
16510,17935,-10.91878455,-37.06978192,38021,2015-06-10 13:59:02
16520,17945,-10.91874675,-37.06718413,38021,2015-06-10 13:59:31
16530,17955,-10.91738856,-37.06658354,38021,2015-06-10 13:59:59
16540,17965,-10.91603697,-37.06676862,38021,2015-06-10 14:00:32
16550,17975,-10.91490654,-37.06691078,38021,2015-06-10 14:00:59
16560,17985,-10.914756800000001,-37.06715902,38021,2015-06-10 14:01:27
16570,17995,-10.9147625,-37.067133500000004,38021,2015-06-10 14:02:02
16580,18005,-10.91464907,-37.06712304,38021,2015-06-10 14:02:36
16590,18015,-10.9217133,-37.09982293,38022,2015-06-17 14:52:44
16600,18025,-10.92078412,-37.08933374,38022,2015-06-17 14:54:42
16610,18035,-10.91877061,-37.07986658,38022,2015-06-17 14:56:39
16620,18045,-10.91843256,-37.07309893,38022,2015-06-17 14:58:42
16630,18055,-10.91884009,-37.0692713,38022,2015-06-17 15:00:32
16640,18065,-10.91867159,-37.06244844,38022,2015-06-17 15:02:29
16650,18075,-10.91860731,-37.05543916,38022,2015-06-17 15:04:35
16660,18085,-10.91858138,-37.05185229,38022,2015-06-17 15:06:51
16670,18095,-10.9184247,-37.04789214,38022,2015-06-17 15:08:58
16680,18105,-10.91354415,-37.04773645,38022,2015-06-17 15:10:50
16690,18115,-10.911534,-37.04787355,38022,2015-06-17 15:12:50
16700,18125,-10.95936025,-37.04409726,38024,2015-06-22 09:45:21
16710,18135,-10.96771437,-37.04183993,38024,2015-06-22 09:47:34
16720,18145,-10.97850947,-37.04705676,38024,2015-06-22 09:51:19
16730,18155,-10.9783447,-37.04780835,38024,2015-06-22 09:53:06
16740,18165,-10.97684195,-37.047449,38024,2015-06-22 09:55:11
16750,18175,-10.97594118,-37.04708221,38024,2015-06-22 09:59:57
16760,18185,-10.97577781,-37.04699058,38024,2015-06-22 10:01:57
16770,18195,-10.97577971,-37.04699345,38024,2015-06-22 10:04:53
16780,18205,-10.97578242,-37.04699789,38024,2015-06-22 10:07:05
16790,18215,-10.97579369,-37.04702029,38024,2015-06-22 10:09:27
16800,18225,-10.97579757,-37.04702852,38024,2015-06-22 10:11:27
16810,18235,-10.97579861,-37.04703004,38024,2015-06-22 10:13:22
16820,18246,-10.92280762,-37.04731471,38031,2015-07-23 09:04:27
16830,18256,-10.922790800000001,-37.04734716,38031,2015-07-23 09:07:00
16840,18266,-10.92278196,-37.04734347,38031,2015-07-23 09:08:56
16850,18276,-10.92278173,-37.04734218,38031,2015-07-23 09:10:43
16860,18286,-10.92276373,-37.04733189,38031,2015-07-23 09:13:04
16870,18296,-10.92276001,-37.04733019,38031,2015-07-23 09:14:58
16880,18306,-10.92271501,-37.04734015,38031,2015-07-23 09:17:55
16890,18316,-10.9226855,-37.0472727,38031,2015-07-23 09:19:57
16900,18326,-10.92273868,-37.04735688,38031,2015-07-23 09:23:38
16910,18336,-10.92273662,-37.04735802,38031,2015-07-23 09:25:36
16920,18365,-10.379565699999999,-36.85024685,38039,2015-08-17 18:01:00
16930,18375,-10.90309446,-37.05417813,38044,2015-08-27 08:28:14
16940,18385,-10.90304228,-37.05944616,38044,2015-08-27 08:30:13
16950,18395,-10.90491926,-37.0627545,38044,2015-08-27 08:32:03
16960,18405,-10.90398543,-37.06972791,38044,2015-08-27 08:33:55
16970,18415,-10.90357546,-37.07861668,38044,2015-08-27 08:35:56
16980,18425,-10.90276919,-37.08766575,38044,2015-08-27 08:37:49
16990,18435,-10.90061226,-37.09488367,38044,2015-08-27 08:39:44
17000,18445,-10.90357857,-37.0761904,38045,2015-08-27 23:02:11
17010,18455,-10.904374800000001,-37.06782657,38045,2015-08-27 23:04:13
17020,18465,-10.90340289,-37.05990241,38045,2015-08-27 23:06:23
17030,18475,-10.90321443,-37.05245815,38045,2015-08-27 23:08:25
17040,18485,-10.90271568,-37.05013511,38045,2015-08-27 23:10:16
17050,18512,-10.834578424818302,-37.067722241786605,38064,2015-10-23 19:02:45
17060,18522,-10.8346605218506,-37.0674461688648,38064,2015-10-23 19:04:42
17070,18532,-10.96630515,-37.0828073,38069,2015-11-03 13:22:58
17080,18542,-10.9436691096665,-37.0893361503751,38072,2015-11-21 07:56:23
17090,18552,-10.943488776944099,-37.0860159607842,38072,2015-11-21 07:57:40
17100,18562,-10.9415880042838,-37.078811540465104,38072,2015-11-21 07:58:55
17110,18572,-10.9493974458988,-37.0709814104724,38072,2015-11-21 08:00:10
17120,18582,-10.953036591599801,-37.05682252558729,38072,2015-11-21 08:01:26
17130,18592,-10.9612831036866,-37.0549115096774,38072,2015-11-21 08:02:31
17140,18602,-10.9674471982908,-37.053462117932604,38072,2015-11-21 08:03:38
17150,18612,-10.968646010069499,-37.053588015113704,38072,2015-11-21 08:04:40
17160,18622,-10.9702039889045,-37.057333411304896,38072,2015-11-21 08:05:39
17170,18632,-10.9675991712029,-37.0591846549845,38072,2015-11-21 08:06:40
17180,18642,-10.9675939517871,-37.0595087905279,38073,2015-11-21 11:59:39
17190,18652,-10.969094187253699,-37.0591378088123,38073,2015-11-21 12:00:50
17200,18662,-10.969826779787901,-37.058339418160294,38073,2015-11-21 12:01:59
17210,18672,-10.970603523217198,-37.0540505312101,38073,2015-11-21 12:02:58
17220,18682,-10.970603523217198,-37.0540505312101,38073,2015-11-21 12:04:07
17230,18692,-10.9689357846677,-37.0535437912932,38073,2015-11-21 12:05:20
17240,18702,-10.9577149838583,-37.0539569540551,38073,2015-11-21 12:06:30
17250,18712,-10.9520099083514,-37.0612060591549,38073,2015-11-21 12:07:39
17260,18722,-10.9456182663236,-37.0746402848602,38073,2015-11-21 12:09:00
17270,18732,-10.942934852888598,-37.0787560375226,38073,2015-11-21 12:10:18
17280,18742,-10.942250505450401,-37.08138488338071,38073,2015-11-21 12:11:29
17290,18752,-10.9435539810934,-37.0865428556549,38073,2015-11-21 12:12:38
17300,18762,-10.943409846570198,-37.08867736775979,38073,2015-11-21 12:13:58
17310,18772,-10.943754700697,-37.0886027117311,38074,2015-11-21 13:00:52
17320,18782,-10.9441629706845,-37.0888960641174,38074,2015-11-21 13:02:01
17330,18792,-10.943036882941898,-37.084107066193,38074,2015-11-21 13:03:13
17340,18802,-10.941677618280801,-37.078724844484604,38074,2015-11-21 13:04:12
17350,18812,-10.947819162142501,-37.0731984944009,38074,2015-11-21 13:05:28
17360,18822,-10.943445562299301,-37.06831538832179,38074,2015-11-21 13:06:30
17370,18832,-10.942760005188802,-37.0614454921053,38074,2015-11-21 13:07:43
17380,18842,-10.942232177250302,-37.0602297780083,38074,2015-11-21 13:08:57
17390,18852,-10.944076699850301,-37.0611819842376,38074,2015-11-21 13:09:58
17400,18862,-10.9447807201507,-37.0603375796086,38074,2015-11-21 13:10:57
17410,18872,-10.971830289830198,-37.0684312942066,38075,2015-11-21 14:46:56
17420,18882,-10.965436475824498,-37.0684768460904,38075,2015-11-21 14:48:11
17430,18892,-10.9544239009059,-37.0686223914281,38075,2015-11-21 14:49:15
17440,18902,-10.9502105084987,-37.0660733982086,38075,2015-11-21 14:50:30
17450,18912,-10.9478786067237,-37.0724450433057,38075,2015-11-21 14:51:46
17460,18922,-10.9419333320706,-37.0778096714727,38075,2015-11-21 14:52:46
17470,18932,-10.9420268817067,-37.0805850879106,38075,2015-11-21 14:53:58
17480,18942,-10.943877391558399,-37.0873292945445,38075,2015-11-21 14:55:07
17490,18952,-10.943432682915402,-37.0890404756681,38075,2015-11-21 14:56:07
17500,18962,-10.943391240649099,-37.088752447853295,38076,2015-11-21 16:55:57
17510,18972,-10.944230999986598,-37.0874879799287,38076,2015-11-21 16:57:10
17520,18982,-10.9425570180387,-37.0821821809671,38076,2015-11-21 16:58:14
17530,18992,-10.944416454602498,-37.0758684918809,38076,2015-11-21 16:59:28
17540,19002,-10.9509751012516,-37.068405698761794,38076,2015-11-21 17:00:37
17550,19012,-10.955833931534,-37.0694083587724,38076,2015-11-21 17:01:58
17560,19022,-10.9660614875283,-37.066942358462896,38076,2015-11-21 17:03:09
17570,19032,-10.9703235134514,-37.067410797573,38076,2015-11-21 17:04:19
17580,19042,-10.9721484714989,-37.067468457243,38076,2015-11-21 17:05:22
17590,19052,-10.973970857945199,-37.06889645770679,38076,2015-11-21 17:06:32
17600,19062,-10.974779505688,-37.0681304350195,38076,2015-11-21 17:07:35
17610,19072,-10.9438301323413,-37.0886377577353,38077,2015-11-23 06:58:23
17620,19082,-10.943716001835899,-37.089291116046,38077,2015-11-23 06:59:35
17630,19092,-10.943710296977999,-37.0869868649142,38077,2015-11-23 07:00:40
17640,19102,-10.942164280999501,-37.080912355733204,38077,2015-11-23 07:01:45
17650,19112,-10.9435677004952,-37.0767972317391,38077,2015-11-23 07:02:55
17660,19122,-10.947904325906698,-37.073012453701,38077,2015-11-23 07:04:04
17670,19132,-10.9459352563679,-37.0711917577156,38077,2015-11-23 07:05:15
17680,19142,-10.9436380174619,-37.068398105568704,38079,2015-11-23 07:07:52
17690,19152,-10.942325448331498,-37.0654539719874,38079,2015-11-23 07:08:54
17700,19162,-10.942303632842801,-37.065394692788104,38079,2015-11-23 07:09:57
17710,19172,-10.943389837611198,-37.06853051622279,38079,2015-11-23 07:11:05
17720,19182,-10.9452327659558,-37.070714504299296,38079,2015-11-23 07:12:10
17730,19192,-10.945564461682501,-37.074662363696106,38079,2015-11-23 07:13:16
17740,19202,-10.9419467824248,-37.0778366328453,38079,2015-11-23 07:14:39
17750,19212,-10.942100671633101,-37.079647368508894,38079,2015-11-23 07:15:54
17760,19222,-10.941905187393699,-37.080041824213296,38079,2015-11-23 07:17:07
17770,19232,-10.9435612790412,-37.0866303424146,38079,2015-11-23 07:18:11
17780,19242,-10.94475988995,-37.08905948387039,38079,2015-11-23 07:19:26
17790,19252,-10.9434693589749,-37.088977598123705,38080,2015-11-23 12:43:14
17800,19262,-10.944404754737599,-37.0877104754118,38080,2015-11-23 12:44:22
17810,19272,-10.9425410066955,-37.082317304361894,38080,2015-11-23 12:45:22
17820,19282,-10.9434333589343,-37.07692096536879,38080,2015-11-23 12:46:28
17830,19292,-10.9472062045518,-37.07286512464871,38080,2015-11-23 12:47:44
17840,19302,-10.938952309114699,-37.0629235130891,38081,2015-11-23 14:48:05
17850,19312,-10.941173671951198,-37.0629372203615,38081,2015-11-23 14:49:21
17860,19322,-10.9421336021108,-37.0664013927448,38081,2015-11-23 14:50:28
17870,19332,-10.943456117947099,-37.0687764258137,38081,2015-11-23 14:51:36
17880,19342,-10.9452196963973,-37.0707332214828,38081,2015-11-23 14:52:36
17890,19352,-10.947390564935501,-37.073659786614,38081,2015-11-23 14:53:32
17900,19362,-10.9514266766191,-37.0650934023552,38081,2015-11-23 14:54:36
17910,19372,-10.954720856159401,-37.0540241316546,38081,2015-11-23 14:55:36
17920,19382,-10.955252998301802,-37.0534929032596,38081,2015-11-23 14:56:32
17930,19392,-10.9607116125245,-37.054972280075496,38081,2015-11-23 14:57:40
17940,19402,-10.9680783880695,-37.053508721465,38081,2015-11-23 14:58:55
17950,19412,-10.9702580007288,-37.0559427209533,38081,2015-11-23 14:59:53
17960,19422,-10.9690935843788,-37.059020840234496,38081,2015-11-23 15:01:01
17970,19432,-10.967572142791902,-37.059498298791205,38082,2015-11-23 22:10:55
17980,19442,-10.9672791765305,-37.0577645553239,38082,2015-11-23 22:12:00
17990,19452,-10.9680556653955,-37.0566912958778,38082,2015-11-23 22:13:09
18000,19462,-10.9706513024789,-37.055907354412604,38082,2015-11-23 22:14:19
18010,19472,-10.970700375954499,-37.0547791028075,38082,2015-11-23 22:15:25
18020,19482,-10.9621328143625,-37.0545211314468,38082,2015-11-23 22:16:44
18030,19492,-10.9551009496196,-37.0530885313431,38082,2015-11-23 22:17:50
18040,19502,-10.9546742752811,-37.0537950860611,38082,2015-11-23 22:19:07
18050,19512,-10.951661394054199,-37.0631165822634,38082,2015-11-23 22:20:08
18060,19522,-10.9469205637705,-37.0733883655405,38082,2015-11-23 22:21:11
18070,19532,-10.943255158266302,-37.077232763659794,38082,2015-11-23 22:22:13
18080,19542,-10.9424208549091,-37.0817845441293,38082,2015-11-23 22:23:12
18090,19552,-10.9442376856709,-37.087905274937604,38082,2015-11-23 22:24:25
18100,19563,-10.8694503931813,-37.0952764284214,38090,2016-01-03 00:58:12
